Время (с),A0 (В)
5.372708082199097,3.549
5.385728120803833,3.588
5.393252611160278,3.255
5.405283212661743,2.647
5.414242267608643,2.353
5.426799774169922,3.078
5.434939861297607,2.510
5.4468512535095215,1.686
5.455520391464233,1.922
5.467602491378784,2.706
5.475110054016113,2.765
5.488061904907227,2.529
5.495319128036499,2.137
5.507849454879761,2.294
5.516801595687866,2.118
5.524316310882568,1.980
5.537333250045776,1.392
5.5448431968688965,1.314
5.557648420333862,1.275
5.565655946731567,1.392
5.577693700790405,1.510
5.585831880569458,2.216
5.5986573696136475,2.941
5.605654954910278,3.431
5.619331359863281,3.333
5.627480983734131,3.137
5.639538288116455,2.980
5.648029565811157,3.235
5.65556001663208,3.255
5.6686108112335205,3.392
5.675713300704956,2.843
5.688762903213501,2.373
5.696762323379517,2.020
5.70938515663147,2.039
5.717250108718872,1.902
5.725765943527222,2.098
5.738083600997925,2.157
5.746089935302734,2.412
5.758633375167847,2.333
5.765635013580322,2.235
5.7791664600372314,2.059
5.787236928939819,2.314
5.798784255981445,2.176
5.8078553676605225,2.216
5.815878868103027,1.980
5.828006744384766,1.863
5.836013078689575,1.686
5.84803581237793,2.000
5.855557680130005,2.098
5.86858868598938,2.353
5.87709641456604,2.059
5.889560699462891,1.922
5.897063970565796,1.882
5.905576229095459,1.882
5.9181013107299805,1.686
5.926068544387817,1.588
5.938090801239014,1.431
5.947095632553101,1.725
5.958135366439819,2.157
5.966998100280762,2.667
5.979586601257324,2.647
5.987682819366455,2.706
5.999709606170654,2.647
6.007811546325684,2.745
6.020832777023315,2.333
6.028943061828613,2.176
6.036941766738892,2.235
6.048743486404419,2.902
6.057572841644287,3.275
6.069204092025757,3.333
6.07770562171936,3.118
6.089735507965088,2.980
6.097750902175903,2.863
6.1107847690582275,3.216
6.118640899658203,3.333
6.131180286407471,3.392
6.138806104660034,3.039
6.151343584060669,2.961
6.159359931945801,3.157
6.167872428894043,3.451
6.179943323135376,3.235
6.188437461853027,3.216
6.200461387634277,2.804
6.208479881286621,2.471
6.221496343612671,2.549
6.22936487197876,2.392
6.237598180770874,2.098
6.2501220703125,1.765
6.258142471313477,1.431
6.27044677734375,1.392
6.27846097946167,1.490
6.2909095287323,1.608
6.298920392990112,1.588
6.3109962940216064,1.961
6.319469213485718,2.275
6.3280189037323,2.490
6.3400373458862305,2.510
6.348045587539673,2.471
6.360633611679077,2.667
6.368651390075684,2.706
6.38112735748291,2.059
6.389099597930908,1.980
6.401619911193848,2.529
6.409147262573242,2.510
6.417654275894165,1.804
6.430437326431274,1.490
6.437741279602051,1.392
6.450281858444214,1.686
6.4584269523620605,1.863
6.47101354598999,1.627
6.479115962982178,1.392
6.491818904876709,1.412
6.4998345375061035,1.471
6.511710166931152,1.745
6.519936800003052,2.196
6.53041934967041,2.373
6.540138006210327,2.412
6.549169063568115,2.686
6.561295986175537,3.078
6.569812774658203,3.176
6.581871509552002,3.176
6.589884042739868,3.039
6.601897239685059,2.745
6.610105514526367,2.608
6.622141122817993,2.902
6.630206346511841,2.706
6.642786264419556,2.451
6.651325941085815,2.235
6.663832902908325,1.902
6.671705007553101,1.922
6.679810047149658,2.235
6.691731929779053,2.412
6.700757265090942,2.412
6.712777614593506,2.314
6.72080135345459,2.569
6.733083963394165,2.392
6.741104364395142,2.137
6.749618768692017,2.157
6.760608434677124,2.255
6.7699244022369385,2.490
6.782208204269409,2.490
6.790714502334595,2.412
6.80280876159668,2.569
6.811371564865112,2.373
6.823173761367798,2.294
6.831138610839844,2.314
6.840151071548462,2.588
6.852458715438843,2.882
6.860474348068237,3.255
6.8724892139434814,3.353
6.880316495895386,3.569
6.892866134643555,3.255
6.900952577590942,2.863
6.9129650592803955,2.667
6.92125391960144,2.706
6.929835557937622,2.922
6.942136764526367,3.431
6.954688310623169,3.451
6.962449312210083,3.255
6.97527289390564,3.157
6.980803728103638,3.059
6.995751857757568,2.588
7.003773212432861,2.431
7.011793851852417,2.314
7.023817300796509,2.275
7.031984090805054,2.510
7.044159412384033,3.000
7.05274510383606,2.882
7.065173625946045,2.275
7.073323965072632,2.000
7.085885524749756,2.294
7.094015121459961,2.314
7.1018500328063965,2.353
7.114014148712158,2.373
7.122149467468262,2.373
7.135093688964844,2.373
7.1426403522491455,2.569
7.154714822769165,2.373
7.163727521896362,1.863
7.175751447677612,1.961
7.183716058731079,1.980
7.195738077163696,1.706
7.2037599086761475,2.078
7.216957092285156,2.196
7.2249915599823,2.216
7.230690956115723,1.902
7.245239973068237,1.824
7.253803014755249,2.059
7.2660439014434814,2.137
7.274142265319824,2.039
7.286133527755737,2.118
7.294259309768677,1.863
7.302763938903809,1.588
7.315272092819214,1.529
7.3232927322387695,1.314
7.335371017456055,1.098
7.343806028366089,1.176
7.355651140213013,1.529
7.364003658294678,1.804
7.375789642333984,1.882
7.384369134902954,1.784
7.39238429069519,2.078
7.405038118362427,2.529
7.413136005401611,2.471
7.425250053405762,2.549
7.43392276763916,2.686
7.4461376667022705,3.098
7.453938007354736,3.471
7.465530633926392,3.804
7.474180221557617,4.098
7.486875295639038,4.020
7.495591640472412,3.686
7.507714748382568,3.843
7.515719413757324,3.667
7.52374792098999,3.275
7.536039590835571,2.804
7.543813467025757,2.373
7.55615758895874,2.196
7.564365386962891,2.412
7.576940298080444,2.941
7.585567474365234,3.216
7.597087144851685,2.922
7.605210065841675,2.216
7.613905906677246,2.039
7.626129150390625,2.039
7.6347856521606445,1.941
7.645807504653931,2.118
7.654338359832764,2.353
7.6672515869140625,2.490
7.675760269165039,2.647
7.687068223953247,2.686
7.696125268936157,2.765
7.708418369293213,2.549
7.7154295444488525,1.902
7.729024887084961,1.745
7.736828327178955,1.922
7.745222330093384,2.294
7.757227897644043,2.647
7.764982461929321,2.765
7.778119087219238,2.745
7.78590726852417,2.725
7.798067092895508,2.588
7.806223630905151,2.627
7.814733266830444,2.490
7.827261686325073,2.176
7.834904193878174,1.961
7.84712028503418,2.020
7.855311155319214,2.216
7.868115425109863,2.314
7.87611985206604,2.569
7.888744115829468,2.882
7.895746231079102,3.314
7.904847860336304,3.314
7.917229890823364,2.647
7.925590753555298,2.196
7.9368860721588135,1.902
7.946116209030151,2.059
7.958113431930542,2.294
7.966119766235352,2.353
7.978556871414185,2.412
7.986182451248169,2.588
7.999435663223267,2.255
8.007273197174072,1.627
8.019777059555054,1.843
8.027791500091553,2.373
8.03606104850769,2.647
8.0476815700531,2.902
8.056197166442871,2.745
8.06839632987976,2.824
8.077146291732788,3.157
8.088564157485962,2.843
8.097069501876831,2.529
8.109984636306763,2.294
8.118104219436646,1.725
8.12622880935669,1.627
8.137697219848633,1.824
8.146131753921509,2.314
8.158860445022583,2.412
8.166862487792969,1.922
8.179380416870117,1.451
8.18733811378479,1.882
8.199617147445679,2.451
8.208304405212402,2.765
8.220159769058228,2.941
8.228672504425049,3.667
8.241109848022461,4.588
8.249228715896606,4.706
8.257228374481201,4.569
8.269547939300537,4.529
8.277104139328003,4.529
8.289867162704468,4.588
8.29767918586731,4.510
8.310103178024292,4.137
8.318112134933472,3.196
8.327116250991821,2.961
8.339284896850586,3.059
8.346924543380737,2.686
8.359513759613037,2.510
8.368105173110962,2.176
8.380132913589478,1.843
8.388139963150024,1.706
8.400654554367065,1.745
8.40829849243164,1.412
8.416858673095703,1.333
8.429349184036255,1.529
8.437063932418823,1.980
8.449681997299194,2.373
8.457928657531738,2.098
8.46968936920166,1.824
8.477712392807007,1.529
8.490099430084229,1.157
8.498720645904541,1.176
8.51054310798645,1.490
8.519636869430542,1.961
8.53122353553772,2.000
8.539730548858643,2.235
8.551704406738281,2.588
8.560132026672363,2.608
8.572852611541748,2.510
8.581092119216919,2.667
8.589105606079102,2.412
8.601118326187134,2.294
8.608802080154419,2.745
8.621392011642456,3.137
8.63010859489441,3.118
8.642500877380371,3.137
8.650527477264404,2.471
8.662986278533936,2.059
8.670697689056396,1.784
8.682660818099976,2.333
8.69168758392334,2.725
8.703948736190796,2.549
8.712086200714111,2.333
8.720100402832031,2.725
8.730584859848022,2.569
8.74020767211914,2.471
8.752222299575806,2.314
8.761155605316162,2.412
8.773358583450317,2.157
8.781030893325806,2.275
8.794096946716309,2.314
8.802109479904175,2.353
8.810121774673462,2.039
8.82213544845581,1.980
8.830814599990845,2.510
8.843077421188354,2.961
8.85066533088684,2.510
8.863679885864258,2.588
8.871702432632446,2.510
8.883668899536133,2.529
8.892431020736694,2.275
8.900447130203247,2.196
8.912468194961548,1.902
8.921025037765503,1.863
8.932748556137085,1.843
8.940767288208008,2.020
8.952959060668945,1.902
8.962076663970947,1.980
8.970170021057129,1.961
8.981738567352295,2.137
8.989765167236328,1.922
9.002784490585327,1.373
9.010821342468262,1.000
9.023072481155396,1.490
9.030950546264648,1.373
9.04307246208191,1.549
9.051738262176514,1.980
9.06428575515747,2.392
9.071673393249512,2.392
9.084153890609741,2.451
9.092664003372192,2.392
9.100689172744751,2.333
9.112708568572998,2.078
9.121541976928711,2.235
9.134045600891113,2.020
9.142069578170776,2.020
9.154595136642456,2.020
9.160513401031494,2.333
9.174173355102539,2.745
9.183184385299683,3.353
9.195196151733398,3.843
9.202791213989258,4.176
9.215065479278564,4.255
9.22415566444397,4.059
9.23180890083313,3.843
9.243828058242798,3.843
9.252573013305664,3.608
9.264592170715332,3.255
9.272607803344727,3.157
9.285204648971558,3.078
9.29371452331543,3.078
9.305845975875854,2.941
9.313784122467041,2.725
9.321808576583862,2.725
9.334026575088501,2.961
9.34206223487854,2.980
9.355173110961914,2.882
9.362682819366455,3.039
9.375706195831299,3.020
9.383980512619019,2.941
9.396063089370728,2.922
9.404177188873291,2.882
9.412699222564697,2.784
9.424721717834473,2.725
9.43050503730774,2.784
9.445269584655762,2.804
9.453287363052368,2.706
9.465102672576904,2.549
9.473542928695679,2.373
9.482208013534546,2.373
9.4937162399292,2.353
9.502735614776611,2.294
9.515055179595947,2.294
9.523068189620972,2.294
9.535032033920288,2.196
9.543533325195312,1.980
9.555726528167725,1.824
9.563746929168701,1.627
9.575764894485474,1.529
9.58395767211914,1.549
9.596859455108643,1.686
9.604390382766724,1.843
9.612406015396118,2.255
9.62507438659668,2.392
9.63299036026001,2.275
9.646130561828613,2.157
9.65423583984375,2.098
9.665951251983643,1.961
9.674048662185669,2.098
9.686282396316528,2.118
9.6947922706604,2.020
9.707048892974854,2.137
9.71390438079834,2.549
9.727843523025513,2.882
9.735138177871704,3.098
9.744100093841553,3.176
9.755345582962036,3.373
9.76436161994934,3.412
9.776883602142334,3.098
9.785114049911499,2.706
9.797125816345215,2.510
9.805175542831421,2.216
9.817915439605713,1.902
9.825955867767334,1.882
9.834173440933228,2.275
9.846172332763672,2.333
9.854188680648804,2.353
9.86720085144043,2.471
9.87471628189087,2.647
9.886959791183472,2.804
9.895530462265015,2.961
9.908054828643799,3.059
9.915426254272461,3.235
9.92444396018982,3.235
9.936182260513306,3.059
9.944693326950073,2.863
9.957086086273193,2.608
9.965187311172485,2.294
9.977712631225586,2.216
9.985169410705566,2.157
9.998391151428223,1.863
10.005395650863647,1.451
10.018876075744629,1.078
10.02616024017334,1.196
10.039243221282959,1.529
10.047243595123291,1.706
10.059791326522827,2.020
10.068029403686523,2.216
10.080365180969238,2.392
10.088298559188843,2.745
10.09530234336853,2.902
10.108334302902222,3.000
10.116804122924805,3.098
10.129356145858765,3.118
10.136946439743042,3.000
10.149944543838501,3.157
10.15796947479248,4.039
10.166263341903687,4.980
10.177804231643677,4.980
10.185551166534424,4.980
10.198076963424683,4.353
10.207081079483032,3.725
10.219320058822632,3.196
10.226853370666504,2.765
10.240026235580444,2.412
10.248034238815308,2.137
10.260457277297974,1.941
10.268622398376465,1.745
10.280260562896729,1.627
10.289264917373657,1.529
10.296848058700562,1.490
10.309216976165771,1.451
10.317886352539062,1.431
10.330169677734375,1.471
10.338333129882812,1.510
10.350085258483887,1.529
10.358681917190552,1.569
10.370251178741455,1.647
10.37909460067749,1.706
10.386889696121216,1.784
10.399526596069336,1.824
10.40804123878479,1.902
10.420060634613037,2.000
10.428159952163696,2.059
10.440271377563477,2.098
10.448901891708374,2.157
10.460427045822144,2.216
10.469299077987671,2.275
10.476948261260986,2.275
10.488525867462158,2.314
10.497682332992554,2.373
10.510477066040039,2.431
10.51804232597351,2.431
10.530399322509766,2.451
10.53852391242981,2.471
10.551455020904541,2.490
10.559197425842285,2.510
10.57170557975769,2.510
10.579823732376099,2.510
10.59201192855835,2.510
10.600178241729736,2.529
10.608686208724976,2.549
10.620537281036377,2.529
10.628754377365112,2.529
10.64101266860962,2.529
10.6495840549469,2.549
10.661103010177612,2.529
10.67011547088623,2.510
10.678243637084961,2.529
10.690540313720703,2.549
10.698049306869507,2.529
10.7104332447052,2.510
10.718448162078857,2.510
10.731087684631348,2.529
10.739688873291016,2.529
10.751707792282104,2.529
10.758249998092651,2.510
10.772006511688232,2.510
10.78027629852295,2.510
10.79281759262085,2.510
10.801006555557251,2.510
10.808166980743408,2.490
10.821784973144531,2.510
10.829902648925781,2.510
10.842005014419556,2.510
10.850162506103516,2.490
10.861889839172363,2.510
10.870002508163452,2.510
10.883286237716675,2.510
10.8907949924469,2.490
10.898820638656616,2.490
10.911003351211548,2.510
10.920092821121216,2.510
10.932252168655396,2.471
10.939758539199829,2.490
10.952779054641724,2.510
10.961001873016357,2.510
10.973065376281738,2.490
