Время (с),A0 (В)
72.23782992362976,2.608
72.24583005905151,2.608
72.25797700881958,2.510
72.26603698730469,2.725
72.27855038642883,2.667
72.28661370277405,2.000
72.29477143287659,1.686
72.30777549743652,2.255
72.31544995307922,2.235
72.3276195526123,2.490
72.33567690849304,2.471
72.34867691993713,2.706
72.35667705535889,2.824
72.368736743927,2.804
72.37734484672546,2.549
72.38534903526306,2.373
72.39734983444214,2.078
72.40534949302673,1.588
72.41834950447083,2.137
72.42634963989258,2.745
72.43835115432739,2.784
72.44636487960815,2.667
72.45951175689697,2.451
72.46752047538757,2.490
72.47558522224426,2.667
72.48818397521973,2.882
72.49618315696716,2.804
72.50832223892212,2.216
72.51653575897217,2.137
72.52853608131409,2.490
72.5365343093872,2.216
72.54869794845581,2.392
72.55774450302124,2.843
72.56974840164185,3.451
72.57825684547424,3.353
72.59025740623474,2.451
72.59825730323792,2.118
72.60625720024109,2.039
72.61825704574585,2.235
72.62736558914185,2.569
72.63936686515808,2.392
72.64736580848694,2.294
72.65947580337524,2.725
72.66752672195435,2.882
72.67652654647827,3.098
72.68801069259644,2.412
72.69712591171265,2.020
72.70912599563599,2.392
72.71712636947632,2.255
72.72924184799194,2.647
72.73729920387268,2.686
72.74980688095093,2.922
72.75780844688416,2.706
72.76990342140198,2.549
72.77843618392944,2.275
72.79052996635437,2.627
72.79856991767883,2.706
72.81173300743103,2.706
72.81973767280579,2.353
72.83221817016602,2.098
72.8402271270752,1.941
72.84827923774719,2.725
72.86032843589783,2.667
72.86833381652832,2.863
72.88076114654541,2.490
72.88882327079773,2.451
72.90182161331177,2.431
72.90982127189636,2.490
72.9219765663147,2.373
72.93002653121948,2.216
72.9380259513855,2.078
72.95018935203552,2.294
72.95923900604248,2.627
72.97124242782593,3.353
72.97875380516052,2.667
72.99198031425476,2.098
72.9999852180481,2.255
73.01246523857117,2.255
73.0205409526825,2.275
73.02854037284851,2.333
73.04059362411499,2.412
73.04869198799133,3.059
73.06069254875183,2.451
73.06920552253723,2.314
73.08186507225037,2.510
73.08993029594421,2.706
73.10193252563477,2.647
73.10993027687073,2.157
73.12293100357056,1.843
73.13093137741089,1.863
73.142986536026,1.980
73.15098690986633,2.490
73.15898656845093,2.471
73.17204284667969,2.765
73.17955112457275,2.725
73.19255113601685,2.941
73.20055222511292,2.725
73.21261096000671,2.471
73.22061133384705,2.451
73.23361158370972,2.627
73.24169492721558,2.137
73.2536952495575,2.353
73.26169490814209,2.608
73.27369999885559,2.686
73.2828516960144,2.706
73.29085230827332,2.529
73.30296516418457,2.216
73.31101489067078,2.706
73.32301449775696,2.529
73.33201384544373,2.157
73.34411549568176,2.196
73.35218548774719,2.451
73.3601861000061,2.686
73.37219214439392,2.667
73.38075184822083,2.216
73.39279770851135,2.392
73.4007978439331,3.137
73.4137978553772,3.020
73.42187213897705,1.961
73.43387126922607,2.059
73.44187140464783,2.275
73.449871301651,2.549
73.46299719810486,2.255
73.47106385231018,2.373
73.48357319831848,2.255
73.49157500267029,2.196
73.50357842445374,2.333
73.51209163665771,2.765
73.52416133880615,2.529
73.53216767311096,2.392
73.5401668548584,2.275
73.55228590965271,2.824
73.5613796710968,2.784
73.57338333129883,2.765
73.58189296722412,2.039
73.59389281272888,1.627
73.60189294815063,2.137
73.61400151252747,2.745
73.62209939956665,2.686
73.63509964942932,2.392
73.64310050010681,2.529
73.65520191192627,3.020
73.66326308250427,2.667
73.67126274108887,2.294
73.68377304077148,2.235
73.69177532196045,2.235
73.70388579368591,2.098
73.71296715736389,2.216
73.72496891021729,2.255
73.73303985595703,2.510
73.7451024055481,2.784
73.75310039520264,2.941
73.76610445976257,2.471
73.77410507202148,2.176
73.78672480583191,2.235
73.79477000236511,2.431
73.8027753829956,2.686
73.81492924690247,2.922
73.82298421859741,2.314
73.8354926109314,1.745
73.84358358383179,2.098
73.85563850402832,2.745
73.86364245414734,2.843
73.87268900871277,2.627
73.88430380821228,2.412
73.89230346679688,2.157
73.9053053855896,2.392
73.91330480575562,2.294
73.92530369758606,2.235
73.93336033821106,2.471
73.94640970230103,2.510
73.95441007614136,2.588
73.96241116523743,2.745
73.97452449798584,2.569
73.98308205604553,2.392
73.9951434135437,2.588
74.00314378738403,2.314
74.01524686813354,1.843
74.02330303192139,2.490
74.03630232810974,2.725
74.04430222511292,2.784
74.05235171318054,2.725
74.06446361541748,2.373
74.07246327400208,2.137
74.08509063720703,2.373
74.09313893318176,2.529
74.10613870620728,2.706
74.11419677734375,2.843
74.12625408172607,2.725
74.1342544555664,2.431
74.1463794708252,2.275
74.15450859069824,2.392
74.16751313209534,2.235
74.17558121681213,2.255
74.1831922531128,2.725
74.19619250297546,2.902
74.20419239997864,2.784
74.2161922454834,2.647
74.22419261932373,2.451
74.23719239234924,2.157
74.24523282051086,2.314
74.2572889328003,2.529
74.26528835296631,2.627
74.27779603004456,2.392
74.28636074066162,2.392
74.29845905303955,2.216
74.3064591884613,2.510
74.31853532791138,2.510
74.32664585113525,2.588
74.33964562416077,2.490
74.34764575958252,2.765
74.35564541816711,2.686
74.3676507472992,2.804
74.37564969062805,2.686
74.38822603225708,2.020
74.39628648757935,2.118
74.4093132019043,2.471
74.41736388206482,2.176
74.42542266845703,2.255
74.43746328353882,2.078
74.44546318054199,2.627
74.45846199989319,2.745
74.4666211605072,2.412
74.4789731502533,2.157
74.4869909286499,1.745
74.49944019317627,2.255
74.50744533538818,2.588
74.51544547080994,2.627
74.5274453163147,2.863
74.53550815582275,3.176
74.54861235618591,3.549
74.55661725997925,3.196
74.56881737709045,2.647
74.57688450813293,2.294
74.58939266204834,2.431
74.59745168685913,2.588
74.60950350761414,2.647
74.61750483512878,3.059
74.62955975532532,3.020
74.63855981826782,2.373
74.64655995368958,2.549
74.65855979919434,2.333
74.66656470298767,2.000
74.6791205406189,1.980
74.68721294403076,2.333
74.69957995414734,2.451
74.70757865905762,2.627
74.72068786621094,2.667
74.72881364822388,3.196
74.73681330680847,2.784
74.74881291389465,1.647
74.75687432289124,1.333
74.76898765563965,2.176
74.77798795700073,2.745
74.78955388069153,2.961
74.7976884841919,2.725
74.81068873405457,2.608
74.818687915802,2.373
74.83068823814392,3.275
74.83868980407715,2.804
74.85168814659119,1.549
74.85968828201294,1.667
74.86769223213196,2.196
74.88029408454895,2.333
74.88829398155212,2.804
74.90029382705688,2.863
74.90829348564148,2.882
74.9214255809784,2.922
74.92948770523071,3.196
74.93748807907104,2.333
74.94948744773865,1.922
74.95748805999756,2.039
74.96960783004761,2.451
74.9776566028595,2.373
74.99016690254211,2.725
74.99824595451355,2.725
75.01143097877502,2.157
75.01943445205688,2.353
75.0274908542633,2.667
75.04005146026611,2.490
75.04764986038208,2.412
75.06015872955322,2.157
75.06816267967224,2.471
75.08077883720398,2.784
75.08882808685303,2.961
75.10082840919495,2.529
75.1088809967041,2.431
75.12197279930115,2.216
75.12997174263,2.412
75.14197063446045,2.392
75.14997148513794,2.608
75.15804314613342,2.549
75.17104530334473,2.451
75.17804718017578,2.412
75.19161558151245,2.549
75.1996693611145,2.490
75.21167087554932,2.922
75.21966934204102,2.804
75.23266911506653,2.549
75.24066948890686,2.059
75.2487256526947,2.255
75.26072597503662,2.392
75.26872968673706,2.725
75.28124046325684,2.529
75.2892951965332,2.765
75.30234146118164,1.922
75.31034231185913,1.647
75.3225212097168,2.039
75.33057069778442,2.098
75.3430802822113,2.294
75.3507125377655,2.804
75.36237525939941,2.922
75.37139177322388,3.020
75.37999820709229,2.608
75.39165830612183,2.922
75.39971327781677,2.333
75.4127128124237,2.275
75.4208607673645,2.216
75.43291139602661,2.373
75.44091153144836,2.412
75.44896674156189,2.471
75.46202111244202,2.392
75.47002601623535,2.706
75.48163104057312,2.863
75.49068021774292,2.922
75.50268006324768,2.216
75.51068043708801,1.863
75.52281212806702,2.196
75.53081250190735,2.255
75.5398120880127,2.098
75.55181241035461,2.529
75.55981183052063,2.451
75.57195711135864,2.412
75.5799572467804,2.608
75.59306859970093,2.588
75.60112953186035,2.098
75.61318826675415,2.451
75.62118935585022,2.608
75.63329815864563,2.922
75.64237141609192,3.000
75.6543710231781,3.235
75.66237115859985,2.627
75.67037510871887,2.000
75.68288326263428,1.843
75.69088339805603,2.059
75.70288300514221,2.176
75.7118833065033,2.373
75.72388410568237,2.235
75.73188328742981,2.765
75.74388337135315,2.588
75.75305962562561,2.255
75.76115870475769,2.216
75.7731626033783,2.157
75.78066873550415,1.863
75.79317784309387,2.176
75.8017406463623,2.314
75.81432104110718,2.706
75.82231998443604,2.863
75.83443474769592,2.373
75.84250950813293,2.000
75.85450959205627,2.059
75.86350965499878,2.294
75.87561655044556,2.647
75.88317584991455,2.647
75.89618349075317,2.588
75.90423727035522,2.176
75.9164674282074,2.902
75.92451548576355,2.784
75.93261790275574,2.765
75.9446849822998,2.569
75.95368576049805,2.588
75.96594095230103,2.588
75.97400736808777,2.804
75.98608469963074,2.588
75.99409008026123,2.686
76.0064640045166,2.510
76.01456260681152,1.980
76.02256226539612,2.078
76.03556227684021,2.431
76.04363465309143,2.275
76.05607485771179,2.176
76.06407880783081,2.157
76.07646059989929,2.608
76.08452320098877,2.471
76.09262013435364,2.451
76.10461950302124,2.490
76.11262059211731,2.314
76.12562131881714,2.314
76.13366293907166,2.490
76.14570832252502,2.745
76.15370965003967,2.784
76.16577005386353,1.980
76.17483019828796,1.667
76.1868634223938,2.314
76.19493412971497,2.745
76.2069923877716,2.549
76.21498513221741,2.922
76.22398614883423,3.020
76.23604726791382,2.314
76.24411606788635,2.314
76.25611090660095,2.529
76.26411128044128,2.529
76.27718162536621,2.686
76.2847421169281,2.941
76.29679894447327,2.647
76.30579900741577,2.608
76.31792259216309,2.569
76.32592248916626,2.235
76.3379213809967,1.647
76.34692239761353,2.039
76.3549690246582,2.157
76.36697578430176,2.784
76.37497568130493,3.098
76.38712191581726,2.804
76.3961226940155,2.529
76.40822100639343,2.490
76.41628170013428,2.294
76.42828702926636,2.294
76.43628072738647,2.059
76.44434404373169,2.471
76.45751762390137,2.392
76.46551775932312,2.392
76.4776496887207,2.647
76.48621249198914,2.667
76.49827694892883,2.333
76.50633835792542,2.039
76.5183379650116,2.216
76.52633810043335,2.294
76.53533840179443,2.118
76.54746198654175,2.373
76.55503273010254,2.961
76.56754422187805,3.059
76.57605409622192,2.549
76.58828783035278,2.588
76.5964126586914,2.686
76.60441207885742,3.000
76.61641335487366,2.882
76.62448239326477,3.176
76.63760614395142,2.490
76.64560461044312,2.196
76.65809535980225,2.510
76.66615223884583,2.608
76.678151845932,2.490
76.68667459487915,2.686
76.69872307777405,2.706
76.70680928230286,2.725
76.71880912780762,2.922
76.72780752182007,2.647
76.7358546257019,2.235
76.74793863296509,2.275
76.75593829154968,2.333
76.76794219017029,2.451
76.7769877910614,2.275
76.7885012626648,2.392
76.79755687713623,2.314
76.80961632728577,2.431
76.81761837005615,1.902
76.82933139801025,2.039
76.83783793449402,2.686
76.84992504119873,2.941
76.85892510414124,1.608
76.86693501472473,1.843
76.87899279594421,2.294
76.88707733154297,2.392
76.89907670021057,2.275
76.90807676315308,2.627
76.92012691497803,3.098
76.92812585830688,3.294
76.94012689590454,3.098
76.94817399978638,2.667
76.95721960067749,2.725
76.9692234992981,3.039
76.97722339630127,2.314
76.98983097076416,2.255
76.99788522720337,2.098
77.00988554954529,2.529
77.01793837547302,2.824
77.03093647956848,2.784
77.03893613815308,2.314
77.04693579673767,2.471
77.05899858474731,2.647
77.06715869903564,2.647
77.08015894889832,2.490
77.0883092880249,2.314
77.10030794143677,2.196
77.10830974578857,2.686
77.11643695831299,2.353
77.12843704223633,1.843
77.1374397277832,1.902
77.14943623542786,2.471
77.15743708610535,2.294
77.16956162452698,2.569
77.17760848999023,2.863
77.19012069702148,3.294
77.19811916351318,3.000
77.21112084388733,2.333
77.21916794776917,1.471
77.23117065429688,2.098
77.23916721343994,2.216
77.24716830253601,2.490
77.2603063583374,2.510
77.26835942268372,2.706
77.28086686134338,2.824
77.28893518447876,3.176
77.30104279518127,2.431
77.30904293060303,1.902
77.32114315032959,2.098
77.32970118522644,2.627
77.34170007705688,2.569
77.34970045089722,2.667
77.36280679702759,2.941
77.37085700035095,3.118
77.37886071205139,2.353
77.39137029647827,2.098
77.40337038040161,1.882
77.41137552261353,2.000
77.4194130897522,2.314
77.4324631690979,2.588
77.44046401977539,2.510
77.45246386528015,2.902
77.46046447753906,2.333
77.47246837615967,2.235
77.4815080165863,2.431
77.4935085773468,2.392
77.50150799751282,2.314
77.50950741767883,2.549
77.52250719070435,2.431
77.53050875663757,2.627
77.5425078868866,2.549
77.55050897598267,2.510
77.56256556510925,2.353
77.57157135009766,2.569
77.58358836174011,2.471
77.59158754348755,2.608
77.60009789466858,2.569
77.61216950416565,2.549
77.62017035484314,2.275
77.6323070526123,2.118
77.64135885238647,2.000
77.65335655212402,2.235
77.66135764122009,1.902
77.67346858978271,2.451
77.68160724639893,2.627
77.69407033920288,2.373
77.70206904411316,2.039
77.71511936187744,2.549
77.72317004203796,2.686
77.73116993904114,2.255
77.74317049980164,2.157
77.7512276172638,2.490
77.76422786712646,2.333
77.77223229408264,2.922
77.78379106521606,3.098
77.79287886619568,2.980
77.80087947845459,2.294
77.81287908554077,2.608
77.82087969779968,2.765
77.83387994766235,2.588
77.84188032150269,2.275
77.85387945175171,2.059
77.86188054084778,1.980
77.87394380569458,2.294
77.88303709030151,2.235
77.89506244659424,2.059
77.90306067466736,2.314
77.91506218910217,2.686
77.92406058311462,2.392
77.93206119537354,2.549
77.94411444664001,2.314
77.9522066116333,2.118
77.9642071723938,2.235
77.97221064567566,2.529
77.98501753807068,2.569
77.99306988716125,2.569
78.00507044792175,2.941
78.01407074928284,3.078
78.0222225189209,2.314
78.03422021865845,2.510
78.04222083091736,2.824
78.05436158180237,2.765
78.06244897842407,2.725
78.0749580860138,3.059
78.08295679092407,2.745
78.09505915641785,2.627
78.10356974601746,2.333
78.1116394996643,2.255
78.12468934059143,1.941
78.13268971443176,2.235
78.14468955993652,2.196
78.15268969535828,2.176
78.16568970680237,1.941
78.17369389533997,2.608
78.18520212173462,2.216
78.19425463676453,1.471
78.20625424385071,2.216
78.21430802345276,2.353
78.22634840011597,1.824
78.23534679412842,1.667
78.24334740638733,2.020
78.25545930862427,2.275
78.26351809501648,2.706
78.2755217552185,3.275
78.28408575057983,2.667
78.2961413860321,1.961
78.30414199829102,1.863
78.31314516067505,2.078
78.32470989227295,2.353
78.333331823349,2.608
78.3453311920166,2.824
78.35389280319214,3.059
78.3659520149231,2.529
78.37395644187927,1.922
78.38604164123535,2.039
78.39508748054504,2.373
78.40708684921265,2.745
78.41508650779724,2.706
78.42708683013916,2.725
78.43514394760132,3.235
78.44426441192627,2.863
78.45626521110535,2.569
78.4643235206604,2.922
78.47642827033997,3.059
78.48506212234497,2.882
78.49706363677979,2.510
78.50506353378296,2.608
78.51721119880676,2.627
78.52526330947876,2.627
78.53426170349121,2.686
78.54631876945496,2.686
78.55437874794006,2.275
78.56637787818909,2.275
78.57453179359436,2.275
78.5870840549469,2.647
78.5951361656189,2.745
78.60713696479797,2.569
78.61613655090332,2.353
78.62419962882996,2.373
78.63624978065491,2.392
78.6442506313324,2.510
78.65641140937805,2.471
78.66545844078064,2.510
78.6774652004242,2.725
78.68597316741943,2.667
78.69797563552856,2.451
78.70607328414917,2.333
78.71812534332275,2.216
78.7261254787445,2.157
78.73912525177002,2.000
78.74712562561035,2.157
78.75512528419495,2.412
78.76712560653687,2.471
78.77512955665588,2.118
78.78763937950134,2.078
78.79564118385315,2.137
78.80873250961304,2.157
78.81682181358337,2.353
78.82482504844666,2.216
78.83738470077515,2.216
78.84488916397095,3.020
78.85751748085022,2.980
78.86576533317566,2.549
78.87777090072632,2.333
78.88628101348877,2.255
78.89843010902405,2.373
78.90658974647522,3.588
78.91858911514282,3.118
78.92759037017822,2.020
78.93969678878784,2.157
78.94776177406311,2.529
78.95968127250671,2.490
78.96777057647705,3.020
78.98072338104248,3.588
78.98829221725464,3.333
78.9972927570343,2.235
79.0092921257019,2.078
79.01736736297607,2.216
79.02936816215515,2.059
79.03736734390259,2.431
79.05046248435974,3.235
79.05846309661865,2.980
79.07106018066406,2.608
79.07825922966003,2.196
79.08702445030212,2.275
79.09903001785278,1.863
79.10703039169312,2.020
79.12014055252075,2.392
79.1283061504364,2.745
79.14041495323181,2.471
79.14847016334534,2.333
79.16110181808472,2.471
79.16911029815674,3.000
79.17720532417297,2.961
79.18976616859436,2.471
79.19781613349915,2.196
79.20986557006836,2.745
79.21791672706604,2.922
79.22991609573364,2.882
79.23891592025757,2.706
79.25096869468689,2.627
79.25901746749878,2.824
79.2710235118866,3.078
79.27909278869629,2.882
79.29219079017639,3.020
79.30019092559814,2.706
79.30819201469421,2.647
79.32030582427979,1.941
79.32836604118347,1.569
79.34136414527893,1.549
79.34936451911926,1.725
79.36136603355408,2.059
79.36936855316162,2.451
79.38147377967834,2.373
79.39004707336426,2.490
79.40202784538269,2.392
79.41102838516235,2.824
79.42302799224854,2.765
79.43102812767029,2.510
79.43908619880676,1.902
79.45113730430603,2.039
79.4601378440857,2.294
79.47219848632812,2.608
79.48031520843506,2.490
79.49282383918762,2.569
79.50082397460938,2.235
79.50887632369995,2.431
79.5208752155304,2.745
79.52892470359802,2.588
79.54197835922241,2.137
79.5499792098999,2.294
79.56197834014893,2.549
79.57004189491272,2.745
79.58264541625977,2.549
79.5906503200531,2.843
79.59915828704834,2.765
79.61076545715332,2.490
79.61932945251465,2.196
79.63132929801941,2.353
79.64032983779907,1.863
79.6524670124054,1.608
79.66046738624573,2.020
79.67247223854065,2.137
79.68047165870667,2.235
79.68898057937622,2.431
79.70111632347107,2.412
79.71002316474915,2.412
79.72202396392822,2.510
79.73002338409424,3.137
79.74210095405579,2.686
79.75015711784363,2.373
79.7631573677063,2.373
79.77116322517395,2.569
79.7836709022522,2.510
79.79167008399963,2.667
79.80367016792297,2.510
79.81172490119934,2.745
79.81977820396423,2.882
79.83229207992554,2.706
79.84080195426941,1.725
79.85280108451843,1.765
79.8608009815216,2.412
79.87380504608154,2.686
79.88185214996338,2.471
79.89406847953796,2.686
79.90206909179688,2.549
79.9141252040863,2.392
79.9221715927124,2.314
79.93517208099365,2.216
79.94322609901428,2.471
79.9512689113617,2.961
79.96326780319214,2.765
79.97127389907837,2.510
79.98388743400574,2.176
79.99188661575317,2.157
80.00397229194641,2.137
80.0130717754364,2.314
80.021071434021,2.294
80.03307223320007,2.294
80.04107165336609,2.176
80.05317425727844,1.902
80.06217360496521,1.784
80.07417821884155,3.039
80.08217811584473,3.333
80.09473943710327,2.118
80.10273814201355,1.667
80.11073875427246,2.020
80.12284708023071,2.176
80.13191175460815,2.510
80.14391088485718,2.490
80.15190982818604,2.549
80.16401815414429,2.706
80.17207145690918,3.020
80.18520331382751,2.569
80.19326949119568,2.157
80.20135617256165,2.137
80.21335625648499,2.510
80.221355676651,2.529
80.23435592651367,2.569
80.24235606193542,2.392
80.25440835952759,2.627
80.26240849494934,2.765
80.2744128704071,2.941
80.28291606903076,2.902
80.2949206829071,2.882
80.30392241477966,2.667
80.31601786613464,2.843
80.32401847839355,2.863
80.3320243358612,2.549
80.3445975780487,2.824
80.35317277908325,2.804
80.36530113220215,2.588
80.37279224395752,2.353
80.3858118057251,2.118
80.39381241798401,2.294
80.40586733818054,2.392
80.41393995285034,2.608
80.42593932151794,2.824
80.4350233078003,2.784
80.44706845283508,1.863
80.4550678730011,1.412
80.46783375740051,1.980
80.47583842277527,2.686
80.48789429664612,2.843
80.49589848518372,2.706
80.50395369529724,2.765
80.51614761352539,2.922
80.52514958381653,2.471
80.5371482372284,1.843
80.54521703720093,1.392
80.55729269981384,1.529
80.56529188156128,2.510
80.57429575920105,2.725
80.5858941078186,2.588
80.5943546295166,2.569
80.60635304450989,2.961
80.61535310745239,2.078
80.62760329246521,1.490
80.63547420501709,1.941
80.6480987071991,2.529
80.65610313415527,2.980
80.6641035079956,2.922
80.67619967460632,2.824
80.68476796150208,2.902
80.696768283844,2.745
80.70476770401001,2.294
80.71681785583496,1.922
80.72581768035889,2.137
80.73781895637512,2.353
80.7458221912384,2.745
80.75785660743713,2.765
80.76686215400696,2.647
80.77886748313904,2.961
80.78694868087769,2.843
80.79507160186768,2.667
80.80707049369812,2.784
80.81606936454773,2.667
80.82821989059448,2.569
80.83627033233643,2.471
80.84826946258545,2.784
80.8562695980072,2.216
80.86927390098572,1.706
80.87727403640747,2.216
80.8848352432251,2.549
80.89788699150085,2.706
80.90588665008545,2.843
80.91788697242737,2.725
80.92588782310486,2.667
80.93898177146912,2.647
80.94698214530945,2.843
80.95898127555847,2.020
80.96703696250916,1.784
80.97909259796143,2.216
80.9872567653656,2.529
81.00025629997253,2.549
81.00825691223145,2.510
81.01632380485535,2.314
81.0283727645874,2.176
81.03637313842773,1.667
81.04947710037231,1.784
81.05753326416016,1.980
81.06953740119934,1.765
81.07753705978394,1.902
81.08604574203491,1.922
81.09809684753418,2.059
81.1061007976532,2.510
81.11869859695435,2.392
81.12720227241516,2.412
81.1387197971344,2.314
81.14772081375122,2.314
81.1598687171936,2.078
81.16794323921204,2.157
81.17594742774963,2.608
81.18832492828369,3.275
81.19632363319397,3.118
81.20837950706482,2.922
81.21747374534607,2.843
81.22947406768799,2.706
81.23747396469116,2.255
81.24953508377075,2.627
81.25753498077393,2.235
81.27053904533386,2.000
81.27853870391846,2.216
81.29117894172668,2.569
81.29923796653748,2.686
81.30723810195923,2.667
81.31924200057983,2.608
81.32724261283875,2.882
81.34038376808167,3.353
81.34842920303345,3.373
81.35994005203247,2.510
81.36894512176514,1.922
81.38094520568848,1.882
81.38899850845337,2.451
81.3969988822937,2.902
81.40999865531921,2.804
81.41805696487427,2.471
81.43011164665222,2.627
81.43811202049255,2.745
81.45011138916016,2.020
81.4581995010376,2.176
81.47129964828491,2.863
81.47935009002686,2.765
81.49185824394226,3.431
81.49985861778259,2.961
81.51191568374634,2.059
81.51997470855713,1.941
81.52797412872314,2.431
81.54106593132019,2.804
81.54911351203918,2.902
81.56111335754395,2.451
81.56911873817444,2.294
81.58112001419067,2.216
81.58937096595764,2.451
81.59837079048157,2.529
81.61037468910217,2.686
81.61837244033813,2.804
81.63048577308655,3.020
81.63854312896729,2.275
81.6515417098999,1.961
81.65954208374023,2.157
81.67163300514221,2.569
81.67968130111694,2.353
81.68818974494934,2.961
81.70019030570984,3.157
81.70818972587585,2.353
81.72118997573853,2.137
81.7291898727417,2.137
81.74126720428467,2.176
81.74931120872498,2.627
81.7623119354248,2.647
81.77037763595581,2.922
81.7824399471283,2.725
81.79095125198364,2.667
81.80306386947632,2.392
81.81115055084229,2.608
81.81914854049683,2.294
81.83126044273376,2.490
81.83930683135986,2.608
81.85230731964111,2.471
81.86030745506287,2.471
81.87241911888123,2.667
81.8809802532196,2.510
81.8925051689148,2.353
81.9015052318573,2.020
81.90950512886047,2.314
81.92161273956299,2.686
81.92968964576721,2.902
81.94168901443481,2.882
81.9506893157959,2.451
81.96279430389404,1.980
81.97086095809937,1.843
81.9833664894104,1.863
81.99137306213379,2.098
82.00337147712708,2.157
82.0113730430603,2.157
82.02448296546936,2.078
82.03248357772827,2.275
82.0444848537445,2.294
82.05248355865479,2.392
82.06459736824036,2.353
82.07360172271729,2.745
82.08160138130188,2.451
82.09417176246643,1.549
82.10168027877808,1.902
82.1145830154419,2.922
82.12258672714233,3.235
82.13472151756287,3.059
82.1427698135376,2.549
82.15554642677307,2.333
82.16355109214783,2.392
82.17165446281433,2.647
82.18415999412537,2.451
82.19216465950012,2.745
82.20416378974915,2.686
82.21221327781677,2.529
82.22427248954773,2.353
82.23327136039734,2.549
82.24127268791199,2.490
82.25338220596313,2.765
82.26159524917603,2.569
82.27360010147095,2.569
82.28159928321838,3.118
82.2941746711731,3.176
82.30226683616638,2.608
82.31526708602905,2.216
82.32331967353821,2.176
82.33539342880249,2.255
82.34339380264282,2.235
82.3554470539093,2.294
82.36349439620972,2.549
82.37249803543091,2.765
82.38500881195068,2.667
82.39300918579102,2.569
82.40501022338867,2.412
82.41300916671753,2.843
82.42507410049438,2.451
82.4341368675232,1.941
82.44613766670227,2.078
82.45420145988464,2.412
82.46625685691833,2.471
82.47426152229309,2.412
82.48676943778992,2.549
82.49482583999634,2.804
82.50286769866943,2.961
82.5158679485321,2.294
82.52386808395386,1.647
82.53586769104004,2.157
82.54396986961365,2.627
82.5569703578949,2.765
82.56496977806091,2.804
82.57697415351868,2.902
82.58548474311829,2.824
82.59353995323181,2.314
82.60559916496277,2.137
82.61359763145447,2.216
82.6266016960144,2.039
82.63460302352905,2.275
82.64625954627991,2.451
82.65488266944885,2.333
82.66739225387573,2.490
82.67545247077942,2.235
82.68401527404785,1.902
82.69602036476135,1.941
82.7040205001831,2.392
82.71602058410645,2.549
82.72501969337463,2.373
82.73702073097229,1.941
82.7450201511383,1.922
82.75302052497864,2.608
82.76502013206482,2.725
82.77402400970459,2.588
82.78559708595276,2.510
82.79459643363953,2.451
82.8065984249115,2.627
82.81464672088623,2.549
82.82671666145325,2.431
82.8347179889679,2.490
82.84780502319336,2.765
82.85536122322083,2.902
82.8683614730835,2.922
82.87636590003967,2.706
82.88442516326904,2.647
82.89648151397705,2.686
82.90448188781738,2.725
82.91748070716858,2.157
82.92553544044495,1.980
82.93758153915405,2.490
82.9455816745758,2.824
82.95758152008057,2.706
82.96658825874329,2.882
82.97870230674744,2.804
82.98621320724487,2.765
82.9992139339447,2.549
83.0072135925293,2.686
83.01521372795105,2.510
83.02721357345581,2.078
83.03627705574036,2.098
83.04832720756531,2.471
83.05632781982422,2.549
83.06847310066223,2.569
83.07656192779541,3.216
83.08907341957092,2.980
83.09707355499268,0.980
83.10524797439575,1.333
83.11824822425842,2.490
83.12624835968018,3.078
83.13830876350403,3.294
83.14642429351807,2.980
83.1584243774414,2.471
83.1664776802063,2.137
83.1795220375061,2.392
83.18703246116638,2.941
83.19603180885315,2.510
83.20815396308899,2.020
83.2162070274353,2.745
83.2282075881958,3.647
83.2362072467804,2.961
83.24925971031189,2.020
83.25726103782654,1.843
83.26525974273682,2.137
83.27736854553223,2.275
83.28592443466187,2.275
83.2979257106781,2.157
83.30592441558838,2.137
83.31803464889526,2.118
83.32709002494812,2.980
83.3390896320343,2.686
83.34709000587463,1.922
83.35908961296082,2.118
83.36717438697815,2.412
83.3801782131195,2.451
83.387686252594,2.490
83.39668655395508,2.431
83.4088065624237,2.608
83.41685819625854,2.882
83.42936968803406,3.098
83.43737125396729,2.451
83.44936966896057,1.922
83.457439661026,1.843
83.47050762176514,2.118
83.47850775718689,2.529
83.490149974823,2.804
83.49920272827148,2.824
83.5112042427063,2.745
83.519202709198,2.353
83.53120255470276,2.784
83.53920292854309,3.235
83.55234885215759,3.431
83.56039619445801,3.020
83.56839609146118,2.686
83.58040070533752,2.373
83.58841395378113,2.255
83.6014232635498,1.882
83.60942244529724,2.176
83.62203311920166,2.098
83.63003420829773,2.510
83.64203357696533,2.373
83.65003418922424,2.510
83.65803480148315,2.510
83.67103934288025,2.451
83.6791033744812,2.275
83.69161415100098,2.333
83.69961333274841,2.216
83.71216893196106,2.255
83.71958017349243,2.000
83.73264718055725,2.529
83.740651845932,2.392
83.74865174293518,2.569
83.76065182685852,2.922
83.76865196228027,3.020
83.78166222572327,2.863
83.78917098045349,2.941
83.80223393440247,2.765
83.8102343082428,2.627
83.82223439216614,2.059
83.83023595809937,2.039
83.84240770339966,2.294
83.85146260261536,2.294
83.86346340179443,2.333
83.87146854400635,2.784
83.8794674873352,2.627
83.89197778701782,2.490
83.89997816085815,2.431
83.91209077835083,2.667
83.92015099525452,2.765
83.93315172195435,2.706
83.94115090370178,1.941
