Время (с),A0 (В)
42.59031891822815,2.902
42.59882855415344,3.373
42.61034655570984,2.314
42.61885666847229,2.216
42.627042293548584,2.098
42.63854908943176,2.961
42.64706015586853,2.745
42.65957760810852,2.882
42.66785979270935,1.902
42.67988109588623,2.608
42.688417196273804,2.647
42.70052194595337,3.059
42.7085485458374,2.686
42.71713972091675,3.078
42.729164123535156,3.353
42.73749232292175,3.667
42.749924659729004,2.667
42.75843644142151,2.431
42.76995062828064,2.118
42.77894902229309,2.020
42.78646636009216,1.118
42.79897427558899,1.843
42.80705404281616,1.902
42.81908178329468,2.431
42.82760143280029,2.647
42.84011769294739,2.392
42.84863352775574,2.137
42.86015558242798,2.373
42.868672609329224,1.922
42.88088512420654,2.431
42.889410734176636,3.275
42.90193247795105,3.961
42.90944790840149,3.373
42.91758370399475,3.333
42.93010759353638,2.549
42.93861722946167,2.549
42.950587034225464,2.314
42.95858716964722,2.235
42.9706072807312,1.569
42.97962141036987,2.294
42.99113202095032,2.000
43.00019550323486,2.569
43.01171064376831,3.118
43.02073383331299,3.176
43.03225111961365,2.490
43.04076266288757,2.235
43.049277782440186,2.118
43.06079149246216,3.373
43.06931281089783,2.647
43.08182144165039,3.059
43.0900354385376,1.824
43.102561473846436,0.980
43.11006832122803,1.569
43.12270665168762,2.667
43.1312153339386,2.235
43.13923382759094,2.314
43.15036177635193,2.275
43.159883975982666,3.137
43.17140984535217,3.196
43.17993187904358,3.863
43.19278955459595,2.706
43.20039963722229,2.608
43.21256113052368,2.176
43.22058629989624,2.627
43.2290985584259,2.235
43.24160552024841,2.608
43.25013017654419,1.843
43.2616446018219,2.373
43.270158767700195,2.314
43.28266978263855,2.686
43.29067277908325,2.510
43.29891920089722,2.745
43.31043457984924,2.431
43.31904315948486,3.235
43.331554651260376,2.471
43.340067863464355,1.941
43.35207390785217,1.451
43.36053657531738,2.843
43.37292766571045,2.804
43.380998611450195,2.490
43.39351940155029,1.490
43.40103483200073,1.745
43.413549184799194,2.176
43.421595096588135,2.471
43.42959547042847,2.353
43.44225311279297,3.020
43.45087766647339,2.588
43.46199989318848,2.549
43.47058701515198,2.510
43.48273992538452,3.000
43.49179744720459,2.686
43.50382590293884,3.373
43.511841773986816,2.784
43.52393984794617,1.843
43.53245234489441,1.510
43.54496788978577,1.471
43.55247974395752,1.569
43.56089758872986,2.235
43.5733847618103,2.235
43.581905364990234,2.725
43.59342861175537,2.765
43.60193753242493,3.294
43.6144585609436,3.373
43.622480630874634,3.275
43.63500428199768,2.216
43.64250636100769,2.020
43.65151405334473,1.078
43.662692070007324,1.157
43.671202421188354,1.490
43.68372416496277,1.922
43.69236445426941,1.784
43.70448684692383,2.294
43.71270227432251,2.137
43.72521424293518,2.431
43.733370304107666,2.412
43.74087929725647,2.824
43.7533962726593,2.392
43.761908292770386,3.000
43.774198055267334,2.608
43.78270959854126,3.255
43.79423236846924,2.431
43.802746295928955,2.549
43.81075167655945,2.176
43.82278275489807,1.588
43.83580684661865,1.275
43.84381055831909,2.137
43.85582995414734,2.392
43.86384153366089,3.020
43.87621545791626,3.157
43.88432335853577,2.725
43.89683818817139,3.137
43.90535044670105,2.706
43.912877798080444,2.333
43.925904273986816,2.333
43.933430910110474,2.412
43.94603180885315,2.137
43.954113721847534,2.412
43.966628313064575,2.569
43.9751410484314,2.157
43.98314309120178,2.137
43.9948787689209,2.157
44.00388526916504,2.275
44.015904664993286,2.137
44.02344799041748,2.255
44.035961389541626,3.392
44.04447317123413,2.882
44.05698800086975,1.804
44.06450533866882,1.471
44.0770218372345,2.490
44.08508276939392,2.941
44.098111629486084,2.451
44.106274366378784,3.000
44.1135048866272,3.216
44.1263108253479,2.902
44.13444685935974,3.059
44.14695906639099,2.157
44.15446329116821,2.510
44.16757106781006,2.176
44.17456817626953,1.765
44.18759608268738,1.431
44.1962616443634,1.451
44.204463958740234,1.471
44.21668219566345,2.588
44.22433114051819,3.314
44.23682451248169,3.686
44.245335817337036,2.980
44.2578444480896,2.608
44.2653534412384,2.118
44.27787113189697,2.882
44.28597593307495,3.098
44.29448676109314,3.353
44.30700397491455,2.647
44.314510107040405,1.980
44.326987981796265,1.569
44.33498764038086,1.941
44.34782958030701,2.255
44.35582947731018,3.118
44.36785268783569,1.961
44.3758590221405,2.333
44.38805270195007,2.118
44.39656710624695,2.902
44.409090995788574,2.490
44.417603969573975,3.176
44.42564392089844,2.549
44.43716859817505,2.176
44.44619154930115,1.804
44.45770287513733,2.784
44.46621346473694,2.490
44.47872877120972,3.490
44.48681116104126,2.941
44.4953830242157,2.314
44.50688314437866,2.588
44.515892028808594,3.569
44.52795362472534,2.725
44.53505325317383,3.196
44.547828912734985,2.706
44.556341886520386,2.196
44.56885862350464,1.471
44.57707691192627,1.980
44.58960270881653,1.608
44.59712052345276,2.039
44.60962986946106,1.882
44.618149280548096,2.255
44.62627959251404,2.098
44.63880133628845,2.667
44.64631628990173,2.588
44.658830881118774,2.706
44.667335510253906,2.000
44.67939519882202,2.608
44.68790006637573,2.824
44.699862480163574,2.922
44.707868576049805,1.706
44.71638226509094,2.157
44.728909969329834,2.196
44.73642015457153,3.000
44.74893403053284,3.000
44.75744652748108,3.118
44.768967628479004,3.157
44.777483224868774,2.863
44.7900013923645,2.275
44.79850959777832,3.549
44.80602264404297,2.725
44.81855773925781,2.569
44.827126026153564,2.196
44.838648080825806,2.392
44.84664559364319,2.647
44.85967469215393,3.725
44.86767649650574,2.824
44.88019251823425,3.275
44.88772010803223,3.235
44.89998984336853,2.490
44.90850806236267,1.647
44.92053556442261,2.039
44.929049015045166,2.020
44.93756890296936,3.039
44.950066566467285,2.765
44.957831382751465,2.353
44.97006297111511,1.255
44.978209495544434,2.765
44.9907386302948,2.549
44.99926137924194,2.667
45.00726914405823,2.510
45.01930022239685,3.588
45.02731728553772,2.725
45.03989553451538,2.333
45.047908306121826,1.824
45.06042504310608,2.216
45.06866192817688,1.980
45.08117961883545,2.824
45.088690996170044,2.490
45.101216077804565,2.353
45.10952377319336,2.725
45.121543169021606,3.863
45.1296329498291,2.549
45.1381459236145,1.784
45.1506724357605,2.059
45.15868830680847,3.431
45.171218395233154,3.412
45.17872738838196,3.745
45.191750049591064,3.039
45.19927978515625,3.059
45.212313652038574,2.510
45.21982455253601,2.725
45.228355884552,2.451
45.24087619781494,2.725
45.248393297195435,2.157
45.26091027259827,1.941
45.26906657218933,1.784
45.28157949447632,1.863
45.28968691825867,1.255
45.302204608917236,1.863
45.30972743034363,1.843
45.31823921203613,2.765
45.330787658691406,2.922
45.338783264160156,3.137
45.35137963294983,1.784
45.35838580131531,1.902
45.3720817565918,2.118
45.38008189201355,2.686
45.39210748672485,3.118
45.40063190460205,3.765
45.411967277526855,2.667
45.42084050178528,2.569
45.43335151672363,2.608
45.44086766242981,3.216
45.45344591140747,2.941
45.46158695220947,2.667
45.47363615036011,1.902
45.48214817047119,2.020
45.4905424118042,1.882
45.5030574798584,2.451
45.51050639152527,1.451
45.52302265167236,1.627
45.53153371810913,2.039
45.54382586479187,2.824
45.551830530166626,1.941
45.56410026550293,2.000
45.57210159301758,2.098
45.584120750427246,2.118
45.59312891960144,2.373
45.60516595840454,3.078
45.61318278312683,3.392
45.621209383010864,3.667
45.63413381576538,2.882
45.64169526100159,2.647
45.65422296524048,2.588
45.66274404525757,2.255
45.675254106521606,2.529
45.6833016872406,2.745
45.69080471992493,2.412
45.70337915420532,2.549
45.71189069747925,1.529
45.723466873168945,2.255
45.73198056221008,2.216
45.74409484863281,2.608
45.75212121009827,1.902
45.76514983177185,2.431
45.77318549156189,2.020
45.78122925758362,2.176
45.793742656707764,1.569
45.801257371902466,2.176
45.813766956329346,1.941
45.822362184524536,2.157
45.834556341171265,2.118
45.84307265281677,2.510
45.85458850860596,2.431
45.86270713806152,2.627
45.87070560455322,2.176
45.883729696273804,2.235
45.89173483848572,2.216
45.9042489528656,2.000
45.91269111633301,1.824
45.923720359802246,2.137
45.93323850631714,2.137
45.94476819038391,1.784
45.95328116416931,1.667
45.965429067611694,3.078
45.97395157814026,3.373
45.986470460891724,3.294
45.993977546691895,3.118
46.00227332115173,3.020
46.014790058135986,2.353
46.022812843322754,2.176
46.034854888916016,2.059
46.04285478591919,2.294
46.055535554885864,2.196
46.06403923034668,2.824
46.076560735702515,3.588
46.08456087112427,3.078
46.095834255218506,2.549
46.105125188827515,2.157
46.11714792251587,1.941
46.12539529800415,2.059
46.13390612602234,2.549
46.14607763290405,2.353
46.15359282493591,2.667
46.16610670089722,2.137
46.17461681365967,2.137
46.18713903427124,2.608
46.19516181945801,2.882
46.20331525802612,2.608
46.21583914756775,2.706
46.223859786987305,2.020
46.23615622520447,1.510
46.244165658950806,1.431
46.25686597824097,2.471
46.264867067337036,2.941
46.275938272476196,3.235
46.28545045852661,2.608
46.29296588897705,2.314
46.305476665496826,2.157
46.31354594230652,2.529
46.32559871673584,2.412
46.334099769592285,2.451
46.34661316871643,2.275
46.35512948036194,2.412
46.36664938926697,2.020
46.37516522407532,2.196
46.38316774368286,2.020
46.3957200050354,1.941
46.403719663619995,2.118
46.41623854637146,2.510
46.42451572418213,2.569
46.43603014945984,3.549
46.44455170631409,3.706
46.457212686538696,3.941
46.46572542190552,2.510
46.47695875167847,2.039
46.48558330535889,1.490
46.497621297836304,2.392
46.50673866271973,2.471
46.51425051689148,2.902
46.52679467201233,2.176
46.53531527519226,2.765
46.54683041572571,2.745
46.554829835891724,2.549
46.56753087043762,2.078
46.576029777526855,2.118
46.58855199813843,2.000
46.59655237197876,2.882
46.608229637145996,2.510
46.61723971366882,2.725
46.62925958633423,2.314
46.63776612281799,2.196
46.645286083221436,1.902
46.65780687332153,2.608
46.66632437705994,2.373
46.67785143852234,2.098
46.6860511302948,1.627
46.699087142944336,2.078
46.707189321517944,2.431
46.71469759941101,2.961
46.72716999053955,2.510
46.73616862297058,2.725
46.74791598320007,2.569
46.75591683387756,2.941
46.7679328918457,2.333
46.77694082260132,2.824
46.78904604911804,2.431
46.79723811149597,3.118
46.80530524253845,2.882
46.81782245635986,3.078
46.82633447647095,2.627
46.83785057067871,3.157
46.84636569023132,2.569
46.858829736709595,3.412
46.86689233779907,3.157
46.87940835952759,2.804
46.887595653533936,1.569
46.8991117477417,1.980
46.90762662887573,2.647
46.92014002799988,4.980
46.928194999694824,4.980
46.94084358215332,4.980
46.947877407073975,4.118
46.96107292175293,2.588
46.96907329559326,1.078
46.97758722305298,0.706
46.99009656906128,0.000
46.99820280075073,0.255
47.009716272354126,0.647
47.01822900772095,1.314
47.03082299232483,0.725
47.03890371322632,0.980
47.05142045021057,1.059
47.05893802642822,2.529
47.06744885444641,2.373
47.07971668243408,1.039
47.08822011947632,1.020
47.099743127822876,2.255
47.10774374008179,0.627
47.119768381118774,0.608
47.12931990623474,3.118
47.141342639923096,4.980
47.14935064315796,4.980
47.161869287490845,4.980
47.16992211341858,4.980
47.182432413101196,4.980
47.18994474411011,4.941
47.19888257980347,4.098
47.210546255111694,3.490
47.21906137466431,4.196
47.23084115982056,3.471
47.23925280570984,2.451
47.2520637512207,1.725
47.25957679748535,2.333
47.2685763835907,1.549
47.280596017837524,1.176
47.28860807418823,0.176
47.30133843421936,1.255
47.309348344802856,1.843
47.3213849067688,2.098
47.329936265945435,1.843
47.34144949913025,2.078
47.349971771240234,1.569
47.35849070549011,1.706
47.37100553512573,2.176
47.37918519973755,3.333
47.39070010185242,2.902
47.39921259880066,3.059
47.41172432899475,2.255
47.41983723640442,2.333
47.431864500045776,1.902
47.43986415863037,2.157
47.45292282104492,2.078
47.46112823486328,2.961
47.47325611114502,2.353
47.481255292892456,2.196
47.48977088928223,2.725
47.50130081176758,3.412
47.50981163978577,2.902
47.52258849143982,2.882
47.53009533882141,2.314
47.54315757751465,1.922
47.55066704750061,0.784
47.563180446624756,1.353
47.57169723510742,2.078
47.579798221588135,3.255
47.592308044433594,3.235
47.59981107711792,3.431
47.61232399940491,3.078
47.62032866477966,3.098
47.63317608833313,2.706
47.64117622375488,2.471
47.653191328048706,1.961
47.6612012386322,2.294
47.67359280586243,1.824
47.68212270736694,2.392
47.694628953933716,2.529
47.70266652107239,2.392
47.7108108997345,1.784
47.72283482551575,2.765
47.73135209083557,2.549
47.74386715888977,2.784
47.751381635665894,2.510
47.763893127441406,3.333
47.77214336395264,3.137
47.78014540672302,3.235
47.79218292236328,2.490
47.80021381378174,3.000
47.813233852386475,2.353
47.82024431228638,2.353
47.83328056335449,2.353
47.841792583465576,2.686
47.854305028915405,1.353
47.86181688308716,1.843
47.870847940444946,2.255
47.88236117362976,2.294
47.890886068344116,2.471
47.903400182724,2.961
47.91153645515442,2.098
47.923216342926025,2.647
47.931727170944214,2.588
47.94450879096985,2.098
47.952383279800415,1.196
47.96506929397583,1.686
47.97206997871399,2.392
47.985334396362305,3.157
47.99334192276001,2.980
48.00189280509949,3.627
48.013466596603394,2.882
48.02197551727295,2.059
48.03399682044983,1.843
48.04252243041992,2.490
48.055033683776855,1.961
48.06254434585571,2.216
48.07477951049805,1.333
48.08312439918518,1.667
48.091636657714844,1.922
48.104148626327515,3.039
48.11214852333069,2.667
48.12480449676514,1.627
48.131805181503296,1.922
48.14483284950256,2.098
48.152832984924316,2.490
48.165350675582886,2.824
48.1733877658844,2.471
48.185903549194336,2.588
48.19411659240723,2.765
48.206252098083496,2.549
48.2147696018219,1.961
48.22278904914856,2.765
48.23530697822571,2.686
48.2428195476532,2.922
48.25498843193054,1.922
48.26349997520447,2.137
48.27601337432861,3.020
48.284523725509644,2.980
48.29252600669861,2.392
48.30455541610718,2.863
48.3125638961792,3.157
48.32533669471741,3.275
48.332812547683716,3.255
48.34533143043518,2.922
48.35385489463806,2.510
48.366366147994995,1.667
48.37387681007385,2.059
48.382349252700806,2.118
48.39464473724365,2.471
48.40315794944763,3.353
48.41567277908325,3.765
48.42369747161865,3.451
48.43521237373352,2.118
48.44372344017029,0.804
48.45576333999634,1.373
48.4642698764801,1.882
48.47679352760315,2.039
48.485302448272705,2.686
48.49682307243347,2.922
48.504820108413696,2.588
48.51762890815735,2.451
48.52615165710449,1.745
48.53766894340515,1.412
48.54618859291077,0.373
48.55470156669617,0.824
48.56722378730774,0.902
48.57474374771118,1.882
48.58726382255554,2.020
48.595775842666626,2.020
48.608097076416016,1.961
48.61561322212219,2.745
48.628331422805786,2.784
48.636847257614136,3.706
48.64835715293884,3.647
48.656869888305664,3.706
48.6690719127655,3.529
48.67757725715637,3.843
48.68558216094971,3.196
48.697102546691895,3.765
48.70597553253174,3.255
48.71850657463074,3.431
48.72604727745056,3.392
48.739304065704346,2.961
48.74735689163208,2.745
48.75887179374695,2.216
48.76760530471802,0.941
48.77520275115967,0.922
48.78829312324524,0.961
48.79580330848694,2.196
48.808311462402344,1.902
48.81682634353638,1.608
48.82886505126953,2.039
48.83736968040466,2.961
48.84889602661133,3.333
48.85789489746094,3.216
48.86617183685303,1.608
48.8776695728302,1.216
48.886184215545654,1.941
48.89870882034302,3.078
48.90722322463989,3.216
48.919304847717285,2.549
48.92681956291199,2.059
48.935330867767334,2.941
48.947853565216064,3.118
48.955965757369995,3.000
48.968491554260254,2.627
48.97599744796753,2.020
48.988520860672,1.451
48.996525049209595,1.824
49.00906682014465,2.686
49.0170693397522,2.706
49.02944564819336,2.000
49.037453174591064,2.333
49.05047345161438,3.098
49.05848050117493,3.059
49.065993547439575,2.000
49.079097509384155,2.176
49.08712363243103,2.725
49.099677324295044,3.392
49.10718870162964,3.000
49.119702100753784,2.804
49.12774133682251,3.275
49.140257358551025,3.039
49.14877009391785,2.314
49.16029357910156,1.529
49.168811082839966,1.922
49.181331396102905,2.373
49.18983864784241,2.804
49.19784116744995,2.922
49.209869384765625,2.882
49.217944860458374,3.137
49.230002880096436,3.725
49.23902678489685,3.255
49.25054121017456,1.569
49.25893807411194,1.549
49.27104330062866,1.882
49.279555559158325,2.588
49.288073778152466,2.412
49.29955053329468,2.784
49.307894706726074,3.118
49.32041597366333,2.627
49.329025745391846,1.804
49.340540170669556,2.235
49.349539279937744,1.490
49.36109185218811,1.843
49.36909747123718,2.961
49.377614974975586,3.255
49.390127658843994,2.745
49.39848518371582,2.765
49.41051959991455,2.510
49.41889715194702,2.353
49.43094801902771,2.843
49.43947100639343,2.137
49.446985483169556,1.490
49.46004247665405,2.039
49.46797180175781,2.725
49.480701208114624,2.471
49.488216161727905,2.706
49.500739097595215,2.647
49.50924372673035,1.784
49.5206835269928,2.392
49.52981185913086,2.020
49.54137873649597,2.569
49.54939293861389,2.784
49.561904430389404,3.373
49.57021903991699,2.667
49.57873463630676,2.392
49.59124732017517,3.176
49.5987606048584,3.922
49.611793756484985,3.431
49.61984968185425,4.078
49.63187646865845,3.863
49.64039206504822,2.843
49.651904821395874,1.902
49.66021180152893,2.137
49.67243933677673,2.451
49.68094491958618,3.176
49.69345808029175,2.843
49.7014536857605,2.784
49.709482192993164,2.549
49.72157382965088,1.824
49.72976994514465,1.529
49.74228119850159,2.510
49.75079393386841,2.510
49.7628333568573,2.804
49.77134847640991,1.941
49.783865213394165,2.255
49.79192090034485,1.980
49.79943370819092,2.294
49.81195306777954,1.706
49.820470094680786,2.098
49.832496881484985,2.020
49.84100604057312,2.098
49.8525230884552,1.569
49.86152243614197,2.216
49.873372077941895,1.863
49.881369829177856,2.059
49.889883279800415,2.314
49.902397871017456,3.157
49.90991520881653,2.314
49.922430753707886,2.765
49.930468797683716,1.902
49.94298338890076,1.961
49.95101499557495,1.784
49.963618755340576,2.451
49.97176671028137,2.510
49.98428440093994,3.098
49.99235939979553,2.745
50.004878997802734,3.275
50.012399435043335,3.412
50.02494502067566,3.490
50.033034563064575,1.961
50.04555320739746,1.882
50.05355763435364,1.490
50.06161046028137,2.216
50.07463097572327,1.765
50.082640409469604,2.275
50.095160245895386,2.098
50.102518796920776,3.118
50.11480450630188,2.667
50.12382173538208,2.314
50.13185906410217,2.667
50.144221782684326,3.588
50.15173554420471,3.039
50.16425085067749,3.333
50.172765254974365,2.745
50.1852753162384,2.216
50.19279146194458,1.784
50.204888343811035,2.569
50.213107109069824,1.980
50.225348472595215,2.059
50.23310995101929,1.098
50.246277809143066,1.961
50.254274129867554,2.392
50.262744188308716,2.020
50.27443265914917,2.157
50.283531665802,2.451
50.29518246650696,2.255
50.30370473861694,3.275
50.31632685661316,3.373
50.32434034347534,3.078
50.335864305496216,2.569
50.344383239746094,3.039
50.35289978981018,2.216
50.36541557312012,2.353
50.373414754867554,2.157
50.3851203918457,2.255
50.39313220977783,2.392
50.406158208847046,3.118
50.4141583442688,2.549
50.426695823669434,2.157
50.434701919555664,1.529
50.44322347640991,1.824
50.455318212509155,2.216
50.463826417922974,2.549
50.47534132003784,1.863
50.483861684799194,2.020
50.49609613418579,1.588
50.504517555236816,2.353
50.51620626449585,2.725
50.525264501571655,2.804
50.53677463531494,2.686
50.54528498649597,2.255
50.55680274963379,1.804
50.565316677093506,2.373
50.57439208030701,2.588
50.58641505241394,2.784
50.59443187713623,2.902
50.60651397705078,2.451
50.61503291130066,1.824
50.627071142196655,2.098
50.63559103012085,2.490
50.6431097984314,2.451
50.65562105178833,1.804
50.66421723365784,1.451
50.67629837989807,1.549
50.684813499450684,1.745
50.697327613830566,2.627
50.70484113693237,2.882
50.71780753135681,3.000
50.72531199455261,2.569
50.73784422874451,3.157
50.745853662490845,3.118
50.75849437713623,2.373
50.766491413116455,1.451
50.77500557899475,2.078
50.78651809692383,1.549
50.79503393173218,1.863
50.80754327774048,2.098
50.815802812576294,2.196
50.82783603668213,2.235
50.83634662628174,2.569
50.84886169433594,2.098
50.856382608413696,2.451
50.86490082740784,2.784
50.87741184234619,2.608
50.88541007041931,3.255
50.898032665252686,4.314
50.90503120422363,3.235
50.917542695999146,2.784
50.92594528198242,2.804
50.938456773757935,2.647
50.946508169174194,2.314
50.9546172618866,2.765
50.966790199279785,2.373
50.97527194023132,2.588
50.987237215042114,2.471
50.995424032211304,2.588
51.00854229927063,1.902
51.01675534248352,2.314
51.02841019630432,1.392
51.03693771362305,2.059
51.04949474334717,2.922
51.05729126930237,3.314
51.06981325149536,2.902
51.07731485366821,3.176
51.086321115493774,2.471
51.09783315658569,2.627
51.10606622695923,1.961
51.11910080909729,2.392
51.12671637535095,2.196
51.13914632797241,2.000
51.147186517715454,1.471
51.15529417991638,2.196
51.16781139373779,2.000
51.17632341384888,2.392
51.18884205818176,2.176
51.1962366104126,3.118
51.20834565162659,3.039
51.21754288673401,3.412
51.229076623916626,2.882
51.23758316040039,3.569
51.25010681152344,2.569
51.257105588912964,2.373
51.27013683319092,2.314
51.27814030647278,2.824
51.28666591644287,1.824
51.29919481277466,1.843
51.30672025680542,1.235
51.319239377975464,1.784
51.32726192474365,1.706
51.340394496917725,2.314
51.347917318344116,1.765
51.36043310165405,1.980
51.368951082229614,2.000
51.376973152160645,2.529
51.38948631286621,2.667
51.39748764038086,3.451
51.41008448600769,2.902
51.41776180267334,3.353
51.4302978515625,2.941
51.438299894332886,3.647
51.45081353187561,3.667
51.45832824707031,4.020
51.4673707485199,3.098
51.4794807434082,3.275
51.49171447753906,2.314
51.500229597091675,2.608
51.5077428817749,2.667
51.51979899406433,2.922
51.52883458137512,1.843
51.540884017944336,2.157
51.549025774002075,2.000
51.56154203414917,3.471
51.56905698776245,2.824
51.58157253265381,2.059
51.59008598327637,1.588
51.60213613510132,2.314
51.610642194747925,2.471
51.62216067314148,2.804
51.630680561065674,2.392
51.63919425010681,2.549
51.65171694755554,2.961
51.659231424331665,3.137
51.67175364494324,2.882
51.68026852607727,3.373
51.692407846450806,2.216
51.70094060897827,2.647
51.71296525001526,2.255
51.72047972679138,2.569
51.732223987579346,2.059
51.741451025009155,2.294
51.75384759902954,1.667
51.76237106323242,2.157
51.76936960220337,2.235
51.78239607810974,3.039
51.790396213531494,3.294
51.803425788879395,3.667
51.811426401138306,1.882
51.823158740997314,1.980
51.83167839050293,1.392
51.83971691131592,2.216
51.85222625732422,2.745
51.859742164611816,3.843
51.87224888801575,3.235
51.880335569381714,3.235
51.89284873008728,2.745
51.900893688201904,2.314
51.91341042518616,1.843
51.921919107437134,2.059
51.92908692359924,1.608
51.942118406295776,1.588
51.9501166343689,1.235
51.962608098983765,2.941
51.97061467170715,2.961
51.98273515701294,3.078
51.99124813079834,3.118
52.00376081466675,3.216
52.01227331161499,2.588
52.019787549972534,2.863
52.031840562820435,2.353
52.040355920791626,2.941
52.05287027359009,3.020
52.06112217903137,3.000
52.07318425178528,2.686
52.081259965896606,2.941
52.093769550323486,1.686
52.10228109359741,1.824
52.11379623413086,2.137
52.12279438972473,2.765
52.134339332580566,2.000
52.142338275909424,2.078
52.150853395462036,2.157
52.162984132766724,3.353
52.17150068283081,2.941
52.18404531478882,2.922
52.19217252731323,2.196
52.2044460773468,2.863
52.2124662399292,2.039
52.22458529472351,2.020
52.23262548446655,1.647
52.245137214660645,1.137
52.2536506652832,1.020
52.26616168022156,2.157
52.27367687225342,1.725
52.28167653083801,2.176
52.29435133934021,2.490
52.30235028266907,3.686
52.314884662628174,3.392
52.32295775413513,2.725
52.33502197265625,1.843
52.34353017807007,2.725
52.35178732872009,2.882
52.36430311203003,2.373
52.371816873550415,1.608
52.384910583496094,2.157
52.39242768287659,2.608
52.40494179725647,3.373
52.413456439971924,3.039
52.424543619155884,2.431
52.43356966972351,1.804
52.441569089889526,2.647
52.45426344871521,2.275
52.4622745513916,2.549
52.47439765930176,3.020
52.48288655281067,3.059
52.494990825653076,2.824
52.503023624420166,3.137
52.515540599823,2.176
52.52405333518982,2.039
52.532071352005005,1.510
52.54458212852478,2.490
52.55210304260254,2.392
52.56520414352417,2.353
52.57269072532654,1.255
52.584869623184204,1.510
52.59338068962097,2.235
52.60542273521423,2.882
52.61342644691467,2.157
52.62647533416748,1.980
52.63448405265808,1.882
52.64622354507446,2.059
52.654223680496216,2.608
52.662734508514404,2.941
52.67514181137085,2.647
52.68326139450073,2.353
52.69577884674072,2.608
52.70429444313049,3.020
52.71647024154663,2.412
52.72499346733093,3.471
52.7366783618927,3.255
52.74518823623657,2.725
52.75749349594116,2.569
52.765870094299316,1.882
52.7773859500885,1.686
52.785897731781006,0.941
52.79441452026367,0.980
52.80693793296814,2.039
52.81494498252869,2.863
52.82673621177673,3.176
52.834750175476074,2.863
52.847782373428345,2.725
52.855791330337524,3.059
52.86430621147156,2.922
52.87582540512085,2.725
52.88423705101013,2.667
52.896750926971436,3.431
52.905274868011475,2.745
52.91679096221924,2.471
52.924896240234375,2.471
52.937432289123535,2.196
52.94595503807068,2.157
52.95295214653015,1.706
52.96648597717285,1.961
52.97407341003418,2.824
52.987096309661865,2.941
52.99511241912842,2.686
53.00663733482361,2.039
53.01516056060791,2.353
53.02777671813965,2.373
53.036290645599365,2.137
53.047802686691284,2.098
53.05615234375,2.216
53.068345069885254,1.686
53.0768620967865,2.196
53.08891749382019,2.412
53.097434282302856,2.471
53.109951972961426,1.902
53.11747479438782,1.882
53.12598133087158,1.667
53.138510942459106,2.451
53.14651155471802,2.333
53.15854001045227,2.471
53.166539907455444,2.333
53.17957329750061,2.961
53.187575340270996,2.412
53.200093269348145,2.529
53.208189249038696,2.118
53.216482400894165,3.275
53.228517055511475,3.314
53.23703360557556,3.098
53.248756647109985,2.431
53.25727915763855,2.176
53.26978325843811,2.059
53.27730631828308,3.157
53.28945851325989,2.157
53.297985792160034,2.725
53.31050181388855,2.510
53.318551778793335,2.686
53.33109092712402,2.078
53.33869791030884,2.412
53.346704959869385,1.902
53.35972571372986,1.922
53.36773109436035,2.039
53.38004016876221,3.471
53.388076066970825,2.745
53.40058636665344,2.765
53.40909695625305,2.275
53.41634178161621,2.608
53.42936849594116,1.686
53.43688249588013,2.647
53.44939970970154,2.706
53.45791578292847,2.843
53.4704270362854,2.627
53.47793531417847,3.294
53.49046850204468,3.255
53.49897527694702,3.569
53.50698256492615,2.471
53.51849365234375,2.549
53.52751183509827,2.647
53.54004263877869,3.392
53.54756283760071,3.000
53.56008172035217,3.294
53.56859636306763,2.275
53.581108808517456,1.863
53.58927893638611,1.706
53.60079479217529,2.196
53.60931181907654,1.627
53.621832609176636,2.275
53.63004279136658,2.804
53.6375470161438,2.843
53.65006637573242,2.333
53.65857005119324,3.255
53.67109251022339,3.471
53.67909264564514,3.314
53.69081163406372,2.392
53.6998188495636,2.235
53.71184492111206,1.843
53.72036552429199,2.686
53.72851872444153,2.471
53.74058794975281,3.039
53.74877190589905,2.784
53.76128530502319,3.412
53.76879835128784,2.667
53.78113150596619,1.392
53.78964638710022,0.765
53.80215835571289,1.980
53.80967164039612,2.902
53.822704553604126,4.157
53.830546855926514,3.353
53.843061208724976,3.314
53.850566148757935,3.314
53.85957956314087,3.059
53.87109160423279,1.627
53.880141496658325,2.941
53.89166617393494,3.275
53.900176763534546,4.392
53.912306785583496,4.980
53.92082476615906,4.980
53.92833399772644,3.588
53.94121861457825,1.765
53.949737548828125,0.000
53.96125316619873,0.000
53.97028827667236,0.000
53.982428312301636,0.627
53.99056959152222,0.667
54.00268268585205,1.196
54.01118993759155,0.941
54.01919770240784,1.431
54.03107666969299,1.745
54.03918814659119,2.686
54.05169916152954,1.941
54.06021785736084,1.902
54.0717408657074,1.961
54.08081531524658,3.588
54.09292984008789,3.980
54.10115337371826,4.353
54.11319065093994,3.902
54.121419191360474,4.020
54.13347411155701,3.510
54.14207673072815,2.176
54.15026521682739,0.941
54.1627836227417,2.098
54.1707820892334,2.255
54.182454109191895,2.412
54.19046092033386,1.725
54.20348501205444,2.725
54.21149158477783,2.941
54.22388982772827,3.863
54.23165965080261,4.137
54.239765882492065,4.980
54.25227665901184,3.412
54.26078939437866,2.235
54.27310132980347,1.000
54.28155517578125,1.510
54.29306697845459,1.843
